index,text,gold,pred,match
469,"Vistos, relatados e discutidos estes autos, discordando do Corpo Técnico e do Ministério Público de Contas, tratando-se de matéria de ordem pública, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da ocorrência da prescrição quinquenal da pretensão punitiva por parte desta Corte de Contas e pelo consequente arquivamento do feito, nos termos do art. 111, caput, da Lei Complementar nº 464/2012.

Como também, no sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas.

Por fim, não estando presentes quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação do Acórdão respectivo no Diário Oficial eletrônico desta Corte.","[(490, 675, 'RECOMENDACAO')]",[],False
470,"Vistos, relatados e discutidos estes autos, considerando a manifestação emitida pelo Corpo Técnico e do parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos do voto proposto pelo Conselheiro Relator, julgar pela irregularidade da matéria, nos termos do art. 75, inciso II, da LCE nº 464/2012, e condenar a responsável, Sr.  Manoel Francisco da Silva Carvalho, ao pagamento de multa no valor de R$ 5.000,00 (cinco mil reais), consoante prevê o art. 107, inciso II, alínea “a” e “b”, ambos da LCE nº 464/2012, com valor regulamento no art. 21, inciso I, alínea “b”, § 2º, da Resolução nº 012/2016-TCE, pelo atraso na entrega ao TCE/RN das Contas Anuais de Gestão do Instituto de Previdência dos Servidores de São Tomé, relativas ao exercício de 2016.	","[(357, 781, 'MULTA_FIXA')]","[(290, 820, 'MULTA_FIXA')]",False
474,"Vistos, relatados e discutidos estes autos, em consonância com a Informação Técnica do Corpo Técnico e parcialmente com o Parecer da Representante do Parquet Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade das contas da EMPARN, exercício de 2007, nos termos do art. 78, inciso II, da Lei Complementar nº 121/1994, condenando o responsável, Sr. Henrique Eufrásio de Santana Júnior, à penalidade de multa no valor de 1.000,00 (um mil reais), nos termos do art. 102, inciso II, alínea „b&#8223; da Lei Complementar nº 121/1994(vigente a época dos fatos).  
Ainda pelo reconhecimento da ausência dos pressupostos de constituição e de desenvolvimento válido e regular do processo em relação à inovatória pretensão ministerial de condenar-se o Interessado também por cada eventual objeto não licitado e pela alegada ausência de documentação comprobatória de realização dos objetos de diárias.","[(413, 620, 'MULTA_FIXA')]","[(257, 492, 'MULTA_FIXA')]",False
481,"Vistos, relatados e discutidos estes autos, em consonância com o posicionamento final do Ministério Público – divergindo deste quanto ao marco inicial da contagem do prazo prescricional trienal - e em se tratando de matéria de ordem pública, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da ocorrência da prescrição trienal da pretensão punitiva desta Corte e pelo consequente arquivamento do feito, nos termos dos art. 111, parágrafo único, da Lei Complementar nº 464/2012.

Também, no sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas.

Ainda, pelo envio de cópia dos autos ao Ministério Público Estadual, para conhecimento e atuação no âmbito de sua competência.

Por fim, não estando presentes quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação do Acórdão respectivo no Diário Oficial eletrônico desta Corte.
","[(566, 751, 'RECOMENDACAO')]",[],False
483,"Vistos, relatados e discutidos estes autos, concordando com o proposto pelo Corpo Técnico e pelo órgão Ministerial de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo arquivamento do feito, nos termos dos art. 71, da Lei Complementar nº 464/2012.
Também, pela expedição de RECOMENDAÇÃO ao Consórcio Público Regional de Saneamento Básico do Vale do Assu, a ser enviada ao seu atual gestor, Gustavo Montenegro Soares, conforme endereço constante na peça encartada ao Evento 49, no sentido de que deverá apresentar prévias declarações negativas no caso de inexistência de contas a serem prestadas, em cada período obrigacional delimitado pelas resoluções de regência(no caso em exame, os ditames do art. 19, § 2º, da Resolução nº 012/2016 – TCE), enquanto o ente permanecer cadastrado como jurisdicionado desta Corte de Contas mesmo na condição de inativo, até seu encerramento.","[(324, 926, 'RECOMENDACAO')]","[(116, 753, 'RECOMENDACAO')]",False
484,"Vistos, relatados e discutidos estes autos, considerando a manifestação emitida pelo Corpo Técnico e do parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela PROCEDÊNCIA da Representação e pela IRREGULARIDADE da matéria, com base no artigo 75, inciso II, Lei Complementar Estadual nº 464/2012, reconhecendo a ilicitude da tríplice acumulação de cargos praticada pelo Sr. PAULO CEZAR CÂNDIDO CHACON.
E ainda, pela IMPUTAÇÃO DE DÉBITO ao Sr. PAULO CEZAR CÂNDIDO CHACON, em razão das remunerações recebidas no decorrer do período do seu afastamento do cargo de Professor Especialista – Suporte Pedagógico para exercer mandato eletivo, cujo montante deve ser apurado em sede de liquidação.",[],"[(356, 580, 'RESSARCIMENTO')]",False
489,"Vistos, relatados e discutidos estes autos, acatando o pronunciamento do Corpo Técnico da DAP e do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 2815/2017-TC).
 
b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 

c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena de multa pecuniária nos termos do artigo 110, da Lei Complementar nº 464/2012-TC.


d)	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente no voto.
 ","[(293, 758, 'MULTA_FIXA'), (948, 1302, 'OBRIGACAO')]","[(143, 468, 'MULTA_FIXA'), (582, 804, 'OBRIGACAO_MULTA')]",False
496,"Vistos, relatados e discutidos estes autos, acatando o entendimento do Corpo Técnico da DAP e do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:

a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 2664/2020-TC).

b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 

c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, a fim de que conste no texto do ato aposentador a menção a data da retroação dos efeitos jurídicos da aposentadoria, de forma que retrocedam à data em que a parte interessada completou os 70 (setenta) anos de idade, sob pena de imputação de multa nos termos do artigo 110, da Lei Complementar Estadual nº 464/2012.

d)	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente neste voto.","[(292, 757, 'MULTA_FIXA'), (946, 1524, 'OBRIGACAO')]","[(105, 574, 'MULTA_FIXA'), (578, 1071, 'OBRIGACAO_MULTA')]",False
498,"Vistos, relatados e discutidos estes autos, em consonância com o Corpo Instrutivo e Parquet Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar  pelo conhecimento do pedido de reconsideração interposto pelo gestor responsável, à época, Sr. Wellinson Carlos Dantas Ribeiro, para, no mérito, dar-lhe provimento parcial, excluindo a multa prevista na letra “c” do Acórdão guerreado, referente à ausência de comprovação das publicações dos Relatórios Resumidos –RREO’s, do exercício de 2010, visto terem sido anexadas as provas das referidas publicações; modificando o valor da multa da letra “a” na decisão, para o valor de R$ 36.000,00 (trinta e seis mil reais) atribuída ao atraso no envio dos dados ao SIAI do RGF do 1º e 2º semestre de 2010; e por fim, mantendo integralmente a letra “b” da decisão por permanecer o atraso no envio do RREO do 1º, 3º, 4º, 5º e 6º bimestres.","[(619, 919, 'MULTA_FIXA')]",[],False
512,"Vistos, relatados e discutidos estes autos, em consonância com o posicionamento do Corpo Técnico e com o do Representante do Parquet Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade da matéria nos termos do art. 75, inciso I, da Lei Complementar nº 464/2012, e pela aplicação de multa no valor de R$ 19.659,84 (dezenove mil seiscentos e cinquenta e nove reais e oitenta e quatro centavos) ao gestor responsável, Sr. Adolfo José da Silveira Neto, nos termos do art. 21, inciso I, da Resolução nº 012/2016-TCE, c/c art. 107, II, alínea „f&#8223;, da LOTCE. ","[(347, 622, 'MULTA_FIXA')]","[(273, 587, 'MULTA_FIXA')]",False
521,"Vistos, relatados e discutidos estes autos, ACORDAM os(as) Conselheiros(as), nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento ex officio da ocorrência da prescrição quinquenal da pretensão punitiva por parte desta Corte de Contas e pelo consequente arquivamento do feito, nos termos dos art. 111, da Lei Complementar nº 464/2012. Ainda pela remessa de cópia integral dos autos ao Ministério Público Estadual, como requerido pelo Parquet de Contas, dada a imprescritibilidade das ações de ressarcimento ao Erário, nos termos fixados através do Tema 897 pelo Colendo STF.
Por conseguinte, recomendar a Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas. Por fim, não estando presentes quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação deste Acórdão no Diário Oficial eletrônico desta Corte.",[],"[(372, 507, 'RESSARCIMENTO'), (597, 792, 'RECOMENDACAO')]",False
542,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando o pronunciamento do Corpo Técnico da DAP e do Representante do Ministério Público Especial, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
 a)	Pela DENEGAÇÃO DO REGISTRO do ato concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, em virtude da percepção indevida da vantagem pessoal transitória sob a rubrica de “adicional de insalubridade” e “adicional noturno” nos proventos da servidora, por total desacordo com a legalidade;
b) Pela INTIMAÇÃO do Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte – IPERN, no seu atual gestor, assim como da senhora Maria do Carmo dos Santos, a fim de que tomem conhecimento desta Decisão e, se for o caso, apresentem recurso no prazo regimental;
c) Pela DETERMINAÇÃO ao órgão previdenciário, no seu atual gestor, após o trânsito em julgado, no prazo de 60 (sessenta) dias, para que regularize a situação noticiada nos autos, corrigindo o ato aposentador, a apostila de cálculo e a implantação dos proventos, no sentido de excluir as citadas vantagens transitórias, sob pena de sanção pecuniária prevista no artigo 107, inciso II, alínea `f`, da Lei Complementar Estadual nº 464/2012; 
d) Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente neste voto.
","[(990, 1419, 'OBRIGACAO_MULTA')]","[(545, 1005, 'OBRIGACAO_MULTA')]",False
543,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade,  acatando o entendimento do Ministério Público Especial com fulcro nos fundamentos jurídicos dantes explanados, e acolhendo integralmente o voto do Conselheiro Relator, julgar: 
a) pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1165/2020-TC);
b) pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental;
c) pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 60 (sessenta) dias, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena da gradação da multa, nos termos do artigo 323, §6º, do Regimento Interno desta Casa.","[(271, 736, 'MULTA_FIXA'), (922, 1276, 'OBRIGACAO_MULTA')]","[(154, 525, 'MULTA_FIXA'), (668, 1087, 'OBRIGACAO_MULTA')]",False
549,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando o pronunciamento do Corpo Técnico da DAP e do Representante do Ministério Público Especial, com fulcro nos fundamentos fáticos e jurídicos dantes explanados, acolhendo integralmente o voto do Conselheiro Relator, julgar: 
a) pela DENEGAÇÃO DO REGISTRO do ato concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, em virtude de irregularidade no texto do ato concessor quanto a progressão funcional da servidora, referente a nomenclatura do nível remuneratório do seu cargo, pontuada no relatório do voto, sem olvidar a retirada do texto do ato aposentatório a menção a um complemento pecuniário já extinto, descrito na fundamentação do voto:
b) pela INTIMAÇÃO do Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte – IPERN, gestor único do RPPS/RN, no uso de suas atribuições, no seu atual gestor, a fim de que tome conhecimento desta Decisão e, se for o caso, apresente recurso no prazo regimental; 
c) pela DETERMINAÇÃO ao órgão previdenciário, no seu atual gestor, após o trânsito em julgado, no prazo de 60 (sessenta) dias, para que regularize a situação noticiada nos autos, sob pena de sanção pecuniária prevista no artigo 107, inciso II, alínea `f`, da Lei Complementar Estadual nº 464/2012.
d) por fim, pelo esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente no voto.
","[(1121, 1410, 'OBRIGACAO_MULTA')]","[(416, 738, 'OBRIGACAO_MULTA')]",False
551,"Vistos, relatados e discutidos estes autos, acatando o pronunciamento do Corpo Técnico da DAP e do entendimento do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar: 
a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1174/2020-TC); 
b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental;
c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 60 (sessenta) dias, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena de imposição de multa diária, nos termos do artigo 110, da Lei Complementar nº 464/2012; 
d) Por fim, esclarece ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente no voto.
 ","[(310, 775, 'MULTA_FIXA'), (962, 1319, 'OBRIGACAO_MULTA')]","[(92, 496, 'MULTA_FIXA'), (609, 951, 'OBRIGACAO_MULTA')]",False
553,"Vistos, relatados e discutidos estes autos, acatando  o pronunciamento do Corpo Técnico da DAP e do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1195/2021-TC). 
b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 
c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena de imputação de sanção pecuniária, nos termos do artigo 110, da Lei Complementar Estadual 464/2012.
d)	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente neste voto.","[(294, 759, 'MULTA_FIXA'), (947, 1319, 'OBRIGACAO_MULTA')]","[(86, 461, 'MULTA_FIXA'), (532, 967, 'OBRIGACAO_MULTA')]",False
554,"Vistos, relatados e discutidos estes autos, acatando o pronunciamento do Corpo Técnico da DAP e do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1826/2021-TC). 
b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 
c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 30 (trinta) dias úteis, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena de imputação de sanção pecuniária, nos termos do artigo 110, da Lei Complementar Estadual 464/2012.
d)	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente neste voto.","[(293, 758, 'MULTA_FIXA'), (946, 1318, 'OBRIGACAO_MULTA')]","[(233, 676, 'MULTA_FIXA'), (764, 1143, 'OBRIGACAO_MULTA')]",False
555,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando o pronunciamento do Corpo Técnico da DAP e do Ministério Público junto ao Tribunal de Contas, com fulcro nos fatos e fundamentos dantes explanados e por se tratar de um caso análogo quanto à matéria, e acolhendo integralmente o voto do Conselheiro Relator, julgar da maneira que se segue:

I – pela EXTINÇÃO DO PROCESSO SEM A RESOLUÇÃO DO MÉRITO, nos termos do artigo 312, §4º, do Regimento Interno desta Casa, ressalvada a análise da matéria no processo de pensão;

II – pela NOTIFICAÇÃO ao Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN, no seu atual gestor, estipulando o prazo de 60 (sessenta) dias, nos termos do artigo 96, inciso IV, da Lei Complementar nº 464/2012, para que providencie a remessa do respectivo processo de pensão por morte a esta Corte de Contas para análise do feito, sob pena de imputação de multa a autoridade competente, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa. 

III – Por fim, ressaltando que o processo de pensão por morte deve ser protocolado em apartado, recebendo numeração própria. O presente feito, portanto, deve ser apensado aos autos da pensão por morte correlata, ainda não remetida a esta Corte, para subsidiar a análise da regularidade dos pagamentos deferidos ao conjunto de dependentes da parte interessada.
",[],"[(386, 925, 'OBRIGACAO_MULTA')]",False
562,"Vistos, relatados e discutidos estes autos, em concordância total com o entendimento do corpo Instrutivo da DAM exposto em sua informação conclusiva, discordando parcialmente do Parquet de Contas quanto ao enquadramento temporal da prescrição em trienal, com efeito, em se tratando de matéria de ordem pública, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da ocorrência da prescrição quinquenal da pretensão punitiva e ressarcitória por parte desta Corte de Contas e pelo consequente arquivamento do feito, nos termos do art. 111, caput, da Lei Complementar nº 464/2012.
	
No sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas.

Por fim, o envio de cópias das principais peças dos autos ao Ministério Público Estadual, para conhecimento e atuação no âmbito de sua competência.","[(656, 841, 'RECOMENDACAO')]",[],False
568,"Vistos, relatados e discutidos estes autos, discordando da Informação do Corpo Técnico – que sugere a irregularidade das contas com imposição de multa ao responsável -, e, ademais, divergindo do Parecer do Órgão Ministerial – que pugnava pela ocorrência da prescrição trienal -, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo reconhecimento da ocorrência da prescrição quinquenal da pretensão punitiva desta Corte de Contas, e pelo consequente ARQUIVAMENTO do feito, nos termos do art. 111, caput, da Lei Complementar nº 464/2012.

Do mesmo modo, no sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas;

Por fim, em não estando presentes quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação do Acórdão respectivo no Diário Oficial eletrônico desta Corte.


","[(613, 798, 'RECOMENDACAO')]",[],False
570,"Vistos, relatados e discutidos estes autos, concordando em parte com o posicionamento do MPJTC, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar com resolução de mérito, pelo reconhecimento da incidência da prescrição decenal da pretensão punitiva e ressarcitória desta Corte de Contas, conforme previsto no artigo 170, caput, da LCE nº 464/2012 c/c o Tema de Repercussão Geral nº 899 do STF.

Outrossim, pela imediata remessa de cópia do Acórdão ora proferido ao Ministério Público Estadual, independentemente do trânsito em julgado da decisão colegiada, nos termos do art. 75, parágrafo 3º, da LCE nº 464/2012, cientificando o Parquet Estadual de que a íntegra do processo está disponível para consulta no site do Tribunal;

Ademais, no sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas;

Ainda, pelo arquivamento do processo após o trânsito em julgado do acórdão;

Por fim, em não estando presentes quaisquer das hipóteses do artigo 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação do Acórdão respectivo no Diário Oficial eletrônico desta Corte.","[(795, 980, 'RECOMENDACAO')]",[],False
571,"Vistos, relatados e discutidos estes autos, acatando o pronunciamento do Corpo Técnico da DAP e do entendimento do Ministério Público Especial, com fulcro nos fundamentos jurídicos dantes explanados, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar: 

a)	pela APLICAÇÃO DE MULTA no valor de R$1.000,00 (mil reais) para o então gestor responsável, à época dos fatos, pelo Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN,  senhor Nereu Batista Linhares, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012 c/c o artigo 323, inciso II, alínea `f`, do Novel Regimento Interno desta Casa, em virtude do descumprimento de determinação do Tribunal (Decisão nº 1174/2021-TC).

b)	pela INTIMAÇÃO da referida autoridade competente nominada, a fim de que tome conhecimento desta decisão e, se for o caso, apresente recurso no prazo regimental. 

c)	pela RENOVAÇÃO DA DETERMINAÇÃO constante na decisão retro, estipulando o prazo de 60 (sessenta) dias, após o trânsito em julgado, para que o IPERN, no seu atual gestor, no uso de suas atribuições, regularize a situação noticiada nos autos, pontuada na fundamentação deste voto, sob pena de imposição de multa diária, nos termos do artigo 110, da Lei Complementar nº 464/2012.

d)	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas tão somente demanda a sua correção consoante as determinações expostas anteriormente neste voto.","[(311, 776, 'MULTA_FIXA'), (965, 1322, 'OBRIGACAO_MULTA')]","[(94, 360, 'MULTA_FIXA'), (439, 720, 'OBRIGACAO_MULTA')]",False
572,"Vistos, relatados e discutidos estes autos, concordando com o proposto pelo órgão Ministerial de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade da matéria, nos termos do art. 75, inciso II, alínea “b” da Lei Complementar nº 464/2012, aplicando ao Sr. Fabio Rodrigues Dias a multa fixada através do Acórdão nº 10/2020 – TC no montante de R$ 1.000,00 (mil reais) por dia de atraso no cumprimento da decisão, limitando a penalidade ao valor de R$ 20.000,00 (vinte mil reais) nos termos do parágrafo único do art. 110 LCE 464/2012, em razão do descumprimento das medidas determinadas por esta Corte de Contas através do acórdão supracitado.","[(319, 704, 'MULTA_FIXA')]","[(197, 449, 'MULTA_FIXA')]",False
573,"Vistos, relatados e discutidos estes autos, em consonância com o posicionamento da Diretoria de Administração Municipal - DAM e do Ministério Público de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar  pelo reconhecimento da incidência da Prescrição Intercorrente sobre a pretensão punitiva desta Corte de Contas, nos termos do artigo 111, parágrafo único, da Lei Complementar Estadual nº 464/2012, com o conseqüente arquivamento dos presentes autos.
Ainda, no sentido de que se recomende à Secretaria de Controle Externo – SECEX desta Corte de Contas, que adote procedimentos com vistas a impedir a consumação de prescrição nas Unidades Técnicas a ela vinculadas.

Por fim, não estando presentes quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, resta desnecessária qualquer intimação postal, sendo suficiente a publicação deste Acórdão no Diário Oficial eletrônico desta Corte.","[(526, 711, 'RECOMENDACAO')]",[],False
